"ct","man.dm","wind.2m","rain.rate","app.rate.ni","man.ph","tan.app","man.source","air.temp","app.mthd","id","set","xval","air.temp.ave","id.pred","app.mthd.ts.pred","app.mthd.bc.pred","app.mthd.os.pred","app.mthd.cs.pred","man.source.pig.pred","ct.pred","dt.pred","f.pred","s.pred","e.pred","e.int.pred","j.pred","er.pred","f0.pred","r1.pred","r2.pred","r3.pred","f4.pred","r5.pred","parset","dedx","app.mthd.nm","set.nm","man.source.nm"
168,6.06060606060606,5,0,40,7,100,"cattle/other",15,"bsth","dm 322","man.dm",6.06060606060606,15,"dm 322",0,0,0,0,0,168,168,2.82884893334849e-07,0.000159568743219644,23.84418374163,23.84418374163,0.14192966512875,0.2384418374163,0.666669346081598,0.0313908762962815,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.016739805340486,"Trailing hose","DM","Cattle/other"
168,6.16161616161616,5,0,40,7,100,"cattle/other",15,"bsth","dm 324","man.dm",6.16161616161616,15,"dm 324",0,0,0,0,0,168,168,3.01431988653717e-07,0.000162163215927658,24.0055826077113,24.0055826077113,0.142890372664948,0.240055826077113,0.677444456952445,0.0311083110611676,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.015978487742047,"Trailing hose","DM","Cattle/other"
168,6.26262626262626,5,0,40,7,100,"cattle/other",15,"bsth","dm 326","man.dm",6.26262626262626,15,"dm 326",0,0,0,0,0,168,168,3.20890232941575e-07,0.000164782458497321,24.1591952882942,24.1591952882942,0.143804733858894,0.241591952882942,0.688034247374768,0.0308282893393772,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.0152076553777112,"Trailing hose","DM","Cattle/other"
168,6.36363636363636,5,0,40,7,100,"cattle/other",15,"bsth","dm 328","man.dm",6.36363636363636,15,"dm 328",0,0,0,0,0,168,168,3.41284781273206e-07,0.000167424933291713,24.3049484368948,24.3049484368948,0.144672312124374,0.243049484368948,0.698431134055505,0.0305507882354538,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.0144295617114558,"Trailing hose","DM","Cattle/other"
168,6.46464646464646,5,0,40,7,100,"cattle/other",15,"bsth","dm 330","man.dm",6.46464646464646,15,"dm 330",0,0,0,0,1,168,168,3.6264060970659e-07,0.000170089127558187,24.4427910101816,24.4427910101816,0.145492803632033,0.244427910101816,0.70862825969309,0.0302757850600347,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.0136464147553976,"Trailing hose","DM","Cattle/other"
168,6.56565656565657,5,0,40,7,100,"cattle/other",15,"bsth","dm 332","man.dm",6.56565656565657,15,"dm 332",0,0,0,0,1,168,168,3.84982500051177e-07,0.000172773559283682,24.5726936806615,24.5726936806615,0.146266033813461,0.245726936806615,0.718619495816731,0.0300032573279955,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.0128603643775068,"Trailing hose","DM","Cattle/other"
168,6.66666666666667,5,0,40,7,100,"cattle/other",15,"bsth","dm 334","man.dm",6.66666666666667,15,"dm 334",0,0,0,0,1,168,168,4.08335027073642e-07,0.000175476782559348,24.6946481331826,24.6946481331826,0.146991953173706,0.246946481331826,0.728399440689155,0.0297331827566121,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.012073490799593,"Trailing hose","DM","Cattle/other"
168,6.76767676767677,5,0,40,7,100,"cattle/other",15,"bsth","dm 336","man.dm",6.76767676767677,15,"dm 336",0,0,0,0,1,168,168,4.32722548027396e-07,0.000178197392431476,24.8086662579771,24.8086662579771,0.147670632487959,0.248086662579771,0.737963412559571,0.0294655392637383,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.0112877943546524,"Trailing hose","DM","Cattle/other"
168,6.86868686868687,5,0,40,7,100,"cattle/other",15,"bsth","dm 338","man.dm",6.86868686868687,15,"dm 338",0,0,0,0,1,168,168,4.58169194367992e-07,0.000180934029223342,24.9147792534157,24.9147792534157,0.148302257460808,0.249147792534157,0.747307438591905,0.0292003049660006,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.0105051865484212,"Trailing hose","DM","Cattle/other"
168,6.96969696969697,5,0,40,7,100,"cattle/other",15,"bsth","dm 340","man.dm",6.96969696969697,15,"dm 340",0,0,0,0,0,168,168,4.84698865496362e-07,0.000183685382320047,25.013036651865,25.013036651865,0.148887122927768,0.25013036651865,0.756428239823854,0.0289374581770089,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.00972748244648537,"Trailing hose","DM","Cattle/other"
168,7.07070707070707,5,0,40,7,100,"cattle/other",15,"bsth","dm 342","man.dm",7.07070707070707,15,"dm 342",0,0,0,0,0,168,168,5.12335224355776e-07,0.0001864501934153,25.1035052820323,25.1035052820323,0.149425626678764,0.251035052820323,0.765323212535081,0.0286769774055831,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.00895639438656331,"Trailing hose","DM","Cattle/other"
168,7.17171717171717,5,0,40,7,100,"cattle/other",15,"bsth","dm 344","man.dm",7.17171717171717,15,"dm 344",0,0,0,0,0,168,168,5.41101694696318e-07,0.000189227259225556,25.1862681809769,25.1862681809769,0.149918262982006,0.251862681809769,0.773990406418181,0.0284188413539966,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.00819352699551595,"Trailing hose","DM","Cattle/other"
168,7.27272727272727,5,0,40,7,100,"cattle/other",15,"bsth","dm 346","man.dm",7.27272727272727,15,"dm 346",0,0,0,0,0,168,168,5.71021459812687e-07,0.000192015433682732,25.2614234685809,25.2614234685809,0.15036561588441,0.252614234685809,0.782428499954164,0.028163028916234,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.0074403734727955,"Trailing hose","DM","Cattle/other"
168,7.37373737373737,5,0,40,7,100,"cattle/other",15,"bsth","dm 348","man.dm",7.37373737373737,15,"dm 348",0,0,0,0,0,168,168,6.02117462556692e-07,0.00019481362962188,25.3290831967278,25.3290831967278,0.150768352361475,0.253290831967278,0.790636773395768,0.027909519176266,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.0066983130865372,"Trailing hose","DM","Cattle/other"
168,7.47474747474747,5,0,40,7,100,"cattle/other",15,"bsth","dm 350","man.dm",7.47474747474747,15,"dm 350",0,0,0,0,1,168,168,6.34412406424983e-07,0.000197620819984674,25.3893721847623,25.3893721847623,0.15112721538549,0.253893721847623,0.798615079757377,0.0276582914063394,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.00596860981541453,"Trailing hose","DM","Cattle/other"
168,7.57575757575758,5,0,40,7,100,"cattle/other",15,"bsth","dm 352","man.dm",7.57575757575758,15,"dm 352",0,0,0,0,1,168,168,6.67928757524806e-07,0.000200436038563365,25.4424268520228,25.4424268520228,0.151443016976326,0.254424268520228,0.806363814200479,0.0274093250652817,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.00525241205879331,"Trailing hose","DM","Cattle/other"
168,7.67676767676768,5,0,40,7,100,"cattle/other",15,"bsth","dm 354","man.dm",7.67676767676768,15,"dm 354",0,0,0,0,1,168,168,7.02688747225695e-07,0.000203258380312917,25.4883940573716,25.4883940573716,0.151716631293879,0.254883940573716,0.813883882189053,0.027162599796822,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.00455075332953133,"Trailing hose","DM","Cattle/other"
168,7.77777777777778,5,0,40,7,100,"cattle/other",15,"bsth","dm 356","man.dm",7.77777777777778,15,"dm 356",0,0,0,0,1,168,168,7.38714375312447e-07,0.000206087001261441,25.5274299547255,25.5274299547255,0.151948987825747,0.255274299547255,0.821176666770848,0.0269180954279267,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.00386455383803726,"Trailing hose","DM","Cattle/other"
168,7.87878787878788,5,0,40,7,100,"cattle/other",15,"bsth","dm 358","man.dm",7.87878787878788,15,"dm 358",0,0,0,0,1,168,168,7.76027413464449e-07,0.000208921118050809,25.5596988726296,25.5596988726296,0.152141064718034,0.255596988726296,0.828243995318904,0.0266757919671498,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.00319462287250691,"Trailing hose","DM","Cattle/other"
168,7.97979797979798,5,0,40,7,100,"cattle/other",15,"bsth","dm 360","man.dm",7.97979797979798,15,"dm 360",0,0,0,0,0,168,168,8.14649408897515e-07,0.000211760007140434,25.5853722249403,25.5853722249403,0.152293882291311,0.255853722249403,0.835088106043546,0.0264356696029984,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.00254166187875228,"Trailing hose","DM","Cattle/other"
168,8.08080808080808,5,0,40,7,100,"cattle/other",15,"bsth","dm 362","man.dm",8.08080808080808,15,"dm 362",0,0,0,0,0,168,168,8.54601688017071e-07,0.000214603003707815,25.6046274587106,25.6046274587106,0.152408496778039,0.256046274587106,0.841711614559224,0.026197708702313,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.00190626814325957,"Trailing hose","DM","Cattle/other"
168,8.18181818181818,5,0,40,7,100,"cattle/other",15,"bsth","dm 364","man.dm",8.18181818181818,15,"dm 364",0,0,0,0,0,168,168,8.95905359944929e-07,0.000217449500279472,25.6176470444167,25.6176470444167,0.152485994312004,0.256176470444167,0.848117480763535,0.0259618898086624,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.00128893898490478,"Trailing hose","DM","Cattle/other"
168,8.28282828282828,5,0,40,7,100,"cattle/other",15,"bsth","dm 366","man.dm",8.28282828282828,15,"dm 366",0,0,0,0,0,168,168,9.38581319796122e-07,0.000220298945125551,25.6246175127397,25.6246175127397,0.152527485194879,0.256246175127397,0.854308976258149,0.0257281936407521,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.000690076363985014,"Trailing hose","DM","Cattle/other"
168,8.38383838383838,5,0,40,7,100,"cattle/other",15,"bsth","dm 368","man.dm",8.38383838383838,15,"dm 368",0,0,0,0,0,168,168,9.82650251596541e-07,0.000223150840450541,25.6257285412398,25.6257285412398,0.152534098459761,0.256257285412399,0.860289652513718,0.0254966010908488,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",0.000109991821510484,"Trailing hose","DM","Cattle/other"
168,8.48484848484848,5,0,40,7,100,"cattle/other",15,"bsth","dm 370","man.dm",8.48484848484848,15,"dm 370",0,0,0,0,1,168,168,1.02813263074683e-06,0.000226004740411498,25.6211720934304,25.6211720934304,0.15250697674661,0.256211720934304,0.866063309953559,0.0252670932232174,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.000451088333133967,"Trailing hose","DM","Cattle/other"
168,8.58585858585859,5,0,40,7,100,"cattle/other",15,"bsth","dm 372","man.dm",8.58585858585859,15,"dm 372",0,0,0,0,1,168,168,1.0750487259521e-06,0.000228860248993725,25.611141611995,25.611141611995,0.15244727149997,0.25611141611995,0.871633968104455,0.025039651272573,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.000993017662110324,"Trailing hose","DM","Cattle/other"
168,8.68686868686869,5,0,40,7,100,"cattle/other",15,"bsth","dm 374","man.dm",8.68686868686869,15,"dm 374",0,0,0,0,1,168,168,1.12341860055103e-06,0.000231717017772278,25.5958312671836,25.5958312671836,0.15235613849514,0.255958312671836,0.877005836937509,0.0248142566425466,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00151572413632784,"Trailing hose","DM","Cattle/other"
168,8.78787878787879,5,0,40,7,100,"cattle/other",15,"bsth","dm 376","man.dm",8.78787878787879,15,"dm 376",0,0,0,0,1,168,168,1.17326211319124e-06,0.000234574743585871,25.5754352607905,25.5754352607905,0.152234733695181,0.255754352607905,0.882183289497972,0.0245908909041646,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00201920463291556,"Trailing hose","DM","Cattle/other"
168,8.88888888888889,5,0,40,7,100,"cattle/other",15,"bsth","dm 378","man.dm",8.88888888888889,15,"dm 378",0,0,0,0,1,168,168,1.22459891781068e-06,0.000237433166147873,25.5501471855455,25.5501471855455,0.152084209437771,0.255501471855455,0.887170835900524,0.0243695357943419,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00250351944925389,"Trailing hose","DM","Cattle/other"
168,8.98989898989899,5,0,40,7,100,"cattle/other",15,"bsth","dm 380","man.dm",8.98989898989899,15,"dm 380",0,0,0,0,0,168,168,1.27744846289627e-06,0.000240292065617101,25.5201594392517,25.5201594392517,0.151905710947927,0.255201594392517,0.891973098745665,0.0241501732143887,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00296878688308372,"Trailing hose","DM","Cattle/other"
168,9.09090909090909,5,0,40,7,100,"cattle/other",15,"bsth","dm 382","man.dm",9.09090909090909,15,"dm 382",0,0,0,0,0,168,168,1.33182999000251e-06,0.000243151260149104,25.4856626925685,25.4856626925685,0.15170037317005,0.254856626925685,0.896594789993912,0.0239327852285307,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00341517792164168,"Trailing hose","DM","Cattle/other"
168,9.19191919191919,5,0,40,7,100,"cattle/other",15,"bsth","dm 384","man.dm",9.19191919191919,15,"dm 384",0,0,0,0,0,168,168,1.38776253152243e-06,0.000246010603446618,25.4468454089691,25.4468454089691,0.15146931791053,0.254468454089691,0.901040689317315,0.0237173540624428,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00384291107633852,"Trailing hose","DM","Cattle/other"
168,9.29292929292929,5,0,40,7,100,"cattle/other",15,"bsth","dm 386","man.dm",9.29292929292929,15,"dm 386",0,0,0,0,0,168,168,1.44526490771291e-06,0.000248869982325898,25.4038934150951,25.4038934150951,0.151213651280328,0.254038934150951,0.905315623932475,0.0235038621017954,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00425224739352512,"Trailing hose","DM","Cattle/other"
168,9.39393939393939,5,0,40,7,100,"cattle/other",15,"bsth","dm 388","man.dm",9.39393939393939,15,"dm 388",0,0,0,0,0,168,168,1.5043557229839e-06,0.000251729314313665,25.3569895194777,25.3569895194777,0.150934461425462,0.253569895194777,0.909424449905708,0.0232922918908145,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00464348566612591,"Trailing hose","DM","Cattle/other"
168,9.49494949494949,5,0,40,7,100,"cattle/other",15,"bsth","dm 390","man.dm",9.49494949494949,15,"dm 390",0,0,0,0,1,168,168,1.56505336146917e-06,0.000254588545287575,25.3063131774,25.3063131774,0.150632816532143,0.253063131774,0.913372034909242,0.0230826261308545,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00501695786568949,"Trailing hose","DM","Cattle/other"
168,9.5959595959596,5,0,40,7,100,"cattle/other",15,"bsth","dm 392","man.dm",9.5959595959596,15,"dm 392",0,0,0,0,1,168,168,1.62737598190172e-06,0.000257447647171312,25.2520401995253,25.2520401995253,0.150309763092412,0.252520401995253,0.917163242397218,0.0228748476789837,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00537302480959564,"Trailing hose","DM","Cattle/other"
168,9.6969696969697,5,0,40,7,100,"cattle/other",15,"bsth","dm 394","man.dm",9.6969696969697,15,"dm 394",0,0,0,0,1,168,168,1.69134151182308e-06,0.000260306615693737,25.1943425018109,25.1943425018109,0.149966324415541,0.251943425018109,0.92080291716178,0.0226689395465824,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00571207207372812,"Trailing hose","DM","Cattle/other"
168,9.7979797979798,5,0,40,7,100,"cattle/other",15,"bsth","dm 396","man.dm",9.7979797979798,15,"dm 396",0,0,0,0,1,168,168,1.75696764115997e-06,0.000263165468219958,25.1333878941637,25.1333878941637,0.149603499370022,0.251333878941637,0.924295872222487,0.0224648848979544,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00603450615707076,"Trailing hose","DM","Cattle/other"
168,9.8989898989899,5,0,40,7,100,"cattle/other",15,"bsth","dm 398","man.dm",9.8989898989899,15,"dm 398",0,0,0,0,1,168,168,1.82427181520573e-06,0.000266024241660724,25.0693399052626,25.0693399052626,0.149222261340849,0.250693399052625,0.927646876996663,0.02226266704895,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00634075090121216,"Trailing hose","DM","Cattle/other"
168,10,5,0,40,7,100,"cattle/other",15,"bsth","dm 400","man.dm",10,15,"dm 400",0,0,0,0,1,168,168,1.89327122704694e-06,0.000268882990465191,25.0023576409727,25.0023576409727,0.148823557386742,0.250023576409727,0.93086064669387,0.0220622694656021,0.0833587359440172,0.00575657478009854,1,0.0781901012484495,"3-012",-0.00663124416469793,"Trailing hose","DM","Cattle/other"
168,0,5,0,40,7,100,"cattle/other",15,"bsth","dm 202","man.dm",0,15,"dm 202",0,1,0,0,1,168,168,1.05779282727323e-17,4.46525351923285e-07,6.36285799316202,6.36285799316202,0.0378741547212025,0.0636285799316202,0.0351447946263502,0.142191870057973,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",NA,"Trailing hose","DM","Cattle/other"
168,0.101010101010101,5,0,40,7,100,"cattle/other",15,"bsth","dm 204","man.dm",0.101010101010101,15,"dm 204",0,1,0,0,1,168,168,1.64128883773888e-17,4.4654670234707e-07,6.47296246660112,6.47296246660112,0.0385295384916733,0.0647296246660112,0.037333197274579,0.139936567142207,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0109003428704704,"Trailing hose","DM","Cattle/other"
168,0.202020202020202,5,0,40,7,100,"cattle/other",15,"bsth","dm 206","man.dm",0.202020202020202,15,"dm 206",0,1,0,0,1,168,168,2.53103501844132e-17,4.46589942641283e-07,6.58870892946604,6.58870892946604,0.039218505532536,0.0658870892946604,0.0396522676425566,0.137717035548948,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0114588998236273,"Trailing hose","DM","Cattle/other"
168,0.303030303030303,5,0,40,7,100,"cattle/other",15,"bsth","dm 208","man.dm",0.303030303030303,15,"dm 208",0,1,0,0,1,168,168,3.87951803640902e-17,4.46658113440337e-07,6.71033997254719,6.71033997254719,0.0399424998365904,0.0671033997254719,0.0421090931123912,0.135532707909839,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0120414732650338,"Trailing hose","DM","Cattle/other"
168,0.404040404040404,5,0,40,7,100,"cattle/other",15,"bsth","dm 210","man.dm",0.404040404040404,15,"dm 210",0,1,0,0,0,168,168,5.91099742202289e-17,4.46754566872897e-07,6.8381034513844,6.8381034513844,0.0407029967344309,0.0683810345138439,0.04471105461523,0.13338302585554,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0126485844048831,"Trailing hose","DM","Cattle/other"
168,0.505050505050505,5,0,40,7,100,"cattle/other",15,"bsth","dm 212","man.dm",0.505050505050505,15,"dm 212",0,1,0,0,0,168,168,8.95330082372341e-17,4.46882992398665e-07,6.97225195000103,6.97225195000103,0.0415014997023871,0.0697225195000103,0.0474658269033343,0.131267439873,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0132807013630474,"Trailing hose","DM","Cattle/other"
168,0.606060606060606,5,0,40,7,100,"cattle/other",15,"bsth","dm 214","man.dm",0.606060606060606,15,"dm 214",0,1,0,0,0,168,168,1.34828028934826e-16,4.47047444162993e-07,7.11304214521521,7.11304214521521,0.0423395365786619,0.0711304214521521,0.0503813769484647,0.129185409164985,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0139382293262029,"Trailing hose","DM","Cattle/other"
168,0.707070707070707,5,0,40,7,100,"cattle/other",15,"bsth","dm 216","man.dm",0.707070707070707,15,"dm 216",0,1,0,0,0,168,168,2.01876673559003e-16,4.47252369867643e-07,7.26073406251042,7.26073406251042,0.0432186551339906,0.0726073406251042,0.05346596019917,0.127136401511837,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0146214998122265,"Trailing hose","DM","Cattle/other"
168,0.808080808080808,5,0,40,7,100,"cattle/other",15,"bsth","dm 218","man.dm",0.808080808080808,15,"dm 218",0,1,0,0,0,168,168,3.00562323145571e-16,4.47502641138093e-07,7.41559021423884,7.41559021423884,0.0441404179418979,0.0741559021423884,0.0567281144099157,0.125119893135424,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0153307590211135,"Trailing hose","DM","Cattle/other"
168,0.909090909090909,5,0,40,7,100,"cattle/other",15,"bsth","dm 220","man.dm",0.909090909090909,15,"dm 220",0,1,0,0,1,168,168,4.44997979252688e-16,4.47803585346747e-07,7.57787461082909,7.57787461082909,0.0451063964930303,0.0757787461082909,0.0601766507361273,0.123135368565252,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0160661552624343,"Trailing hose","DM","Cattle/other"
168,1.01010101010101,5,0,40,7,100,"cattle/other",15,"bsth","dm 222","man.dm",1.01010101010101,15,"dm 222",0,1,0,0,1,168,168,6.55221978177213e-16,4.4816101882701e-07,7.7478516357045,7.7478516357045,0.046118164498241,0.077478516357045,0.0638206417717483,0.121182320506696,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0168277254626655,"Trailing hose","DM","Cattle/other"
168,1.11111111111111,5,0,40,7,100,"cattle/other",15,"bsth","dm 224","man.dm",1.11111111111111,15,"dm 224",0,1,0,0,1,168,168,9.59526053407816e-16,4.48581281385208e-07,7.92578477481469,7.92578477481469,0.0471772903262779,0.0792578477481469,0.0676694061904729,0.119260249711321,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0176153807719093,"Trailing hose","DM","Cattle/other"
168,1.21212121212121,5,0,40,7,100,"cattle/other",15,"bsth","dm 226","man.dm",1.21212121212121,15,"dm 226",0,1,0,0,1,168,168,1.39763294053555e-15,4.49071271985568e-07,8.1119351920755,8.1119351920755,0.0482853285242589,0.081119351920755,0.0717324896392115,0.117368664849266,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.01842889130882,"Trailing hose","DM","Cattle/other"
168,1.31313131313131,5,0,40,7,100,"cattle/other",15,"bsth","dm 228","man.dm",1.31313131313131,15,"dm 228",0,1,0,0,1,168,168,2.02500844945967e-15,4.4963848544787e-07,8.3065601426334,8.3065601426334,0.0494438103728179,0.0830656014263341,0.0760196415234594,0.115507082383642,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0192678701052327,"Trailing hose","DM","Cattle/other"
168,1.41414141414141,5,0,40,7,100,"cattle/other",15,"bsth","dm 230","man.dm",1.41414141414141,15,"dm 230",0,1,0,0,0,168,168,2.91867939907061e-15,4.5029104995783e-07,8.50991121675671,8.50991121675671,0.0506542334330757,0.0850991121675671,0.0805407873200924,0.113675026446933,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0201317563382071,"Trailing hose","DM","Cattle/other"
168,1.51515151515152,5,0,40,7,100,"cattle/other",15,"bsth","dm 232","man.dm",1.51515151515152,15,"dm 232",0,1,0,0,0,168,168,4.18503842911128e-15,4.5103776514685e-07,8.72223240834423,8.72223240834423,0.0519180500496681,0.0872223240834423,0.0853059960548147,0.111872028719347,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0210197979671648,"Trailing hose","DM","Cattle/other"
168,1.61616161616162,5,0,40,7,100,"cattle/other",15,"bsth","dm 234","man.dm",1.61616161616162,15,"dm 234",0,1,0,0,0,168,168,5.97025468110881e-15,4.51888140450684e-07,8.94375800357071,8.94375800357071,0.053236654783159,0.0894375800357071,0.0903254425902778,0.110097628309109,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0219310339274213,"Trailing hose","DM","Cattle/other"
168,1.71717171717172,5,0,40,7,100,"cattle/other",15,"bsth","dm 236","man.dm",1.71717171717172,15,"dm 236",0,1,0,0,0,168,168,8.47408175642052e-15,4.52852433406132e-07,9.17471028709357,9.17471028709357,0.0546113707565094,0.0917471028709358,0.0956093643880732,0.108351371634636,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0228642760687636,"Trailing hose","DM","Cattle/other"
168,1.81818181818182,5,0,40,7,100,"cattle/other",15,"bsth","dm 238","man.dm",1.81818181818182,15,"dm 238",0,1,0,0,0,168,168,1.19680682265522e-14,4.53941687491553e-07,9.41529706556274,9.41529706556274,0.0560434349140639,0.0941529706556274,0.10116801243477,0.106632812308598,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0238180910684469,"Trailing hose","DM","Cattle/other"
168,1.91919191919192,5,0,40,7,100,"cattle/other",15,"bsth","dm 240","man.dm",1.91919191919192,15,"dm 240",0,1,0,0,1,168,168,1.6819439264543e-14,4.55167769061594e-07,9.66570901093379,9.66570901093379,0.0575339822079392,0.0966570901093379,0.107011596060329,0.104941511023806,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0247907825917346,"Trailing hose","DM","Cattle/other"
168,2.02020202020202,5,0,40,7,100,"cattle/other",15,"bsth","dm 242","man.dm",2.02020202020202,15,"dm 242",0,1,0,0,1,168,168,2.35222396221113e-14,4.56543402869902e-07,9.92611682930976,9.92611682930976,0.0590840287458914,0.0992611682930976,0.113150221427983,0.103277035440916,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0257803740192203,"Trailing hose","DM","Cattle/other"
168,2.12121212121212,5,0,40,7,100,"cattle/other",15,"bsth","dm 244","man.dm",2.12121212121212,15,"dm 244",0,1,0,0,1,168,168,3.27377180387791e-14,4.58082205616987e-07,10.1966682647418,10.1966682647418,0.0606944539567966,0.101966682647418,0.119593823539349,0.101638960077911,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0267845921077748,"Trailing hose","DM","Cattle/other"
168,2.22222222222222,5,0,40,7,100,"cattle/other",15,"bsth","dm 246","man.dm",2.22222222222222,15,"dm 246",0,1,0,0,1,168,168,4.53464018709657e-14,4.59798716905313e-07,10.4774849516094,10.4774849516094,0.062365981854818,0.104774849516094,0.126352091678377,0.100026866201336,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.027800851999893,"Trailing hose","DM","Cattle/other"
168,2.32323232323232,5,0,40,7,100,"cattle/other",15,"bsth","dm 248","man.dm",2.32323232323232,15,"dm 248",0,1,0,0,1,168,168,6.25148695012629e-14,4.6170842693184e-07,10.7686591338616,10.7686591338616,0.0640991615110811,0.107686591338616,0.133434388313688,0.098440341719262,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0288262440429675,"Trailing hose","DM","Cattle/other"
168,2.42424242424242,5,0,40,7,100,"cattle/other",15,"bsth","dm 250","man.dm",2.42424242424242,15,"dm 250",0,1,0,0,0,168,168,8.57808884655166e-14,4.63827800201695e-07,11.0702502745065,11.0702502745065,0.0658943468720623,0.110702502745065,0.140849661591569,0.0968789810759425,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0298575229238391,"Trailing hose","DM","Cattle/other"
168,2.52525252525253,5,0,40,7,100,"cattle/other",15,"bsth","dm 252","man.dm",2.52525252525253,15,"dm 252",0,1,0,0,0,168,168,1.17161360655729e-13,4.6617429450776e-07,11.3822815842308,11.3822815842308,0.0677516760966119,0.113822815842308,0.148606351681783,0.0953423851481445,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0308910996627088,"Trailing hose","DM","Cattle/other"
168,2.62626262626263,5,0,40,7,100,"cattle/other",15,"bsth","dm 254","man.dm",2.62626262626263,15,"dm 254",0,1,0,0,0,168,168,1.5928841323647e-13,4.68766374392304e-07,11.7047365038437,11.7047365038437,0.0696710506181171,0.117047365038437,0.156712291384947,0.0938301611431216,0.0979548770020038,0.00500260314885612,1,0.109397051204121,"3-013",0.0319230370416747,"Trailing hose","DM","Cattle/other"
