sida,pars,ct,sid,descrip,omit,man.source,man.dm,man.ph,man.tan,man.treat1,app.rate,tan.app,cereal.hght,incorp,time.incorp,air.temp,wind.2m,rain.rate,app.mthd,dt.x,rain.cum,app.rate.ni,man.dm.ni,wind.sqrt,app.mthd.ts,app.mthd.bc,app.mthd.os,app.mthd.cs,incorp.shallow,incorp.deep,man.source.pig,__group,__orig.order,__add.row,__f4,app.mthd.bsth,incorp.none,meas.tech.mm,nmax,km,j,er.int,er,dt.y,f,s,e,ei,f0,r1,r2,r3,f4,r5,jinst,n,lwr,upr
3cs,ps01,168,3,high DM,0,cat,10,7.5,1.2,none,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,3cs,2520,FALSE,1,0,1,1,,,0.0411297741719778,,0.317761537964159,1,1.05261100670385e-09,32.7474461766678,15.2525538222796,0.0411297741719778,0.709586183360083,0.0329706265317357,0.111077705480687,0.00125518083641533,1,0,0.0411039669172009,,,
3cs,ps02,168,3,high DM,0,cat,10,7.5,1.2,none,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,3cs,2520,FALSE,1,0,1,1,,,0.00598082273962319,,0.0220224245102062,1,2.10946585288222e-05,46.9429025288516,1.0570763764899,0.00598082273962319,0.00130435885095403,0.0317144578471675,0.0158786853066665,0.000127383616695658,1,0,0.00598042570797557,,,
3cs,ps03,168,3,high DM,0,cat,10,7.5,1.2,none,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,3cs,2520,FALSE,1,0,1,1,,,0.00304569959797174,,0.077212108656253,1,1.75106806544913e-06,2.76258745222918,3.70618121550015,0.00304569959797174,0.0526188994173789,0.0281299066603443,0.0562856036059318,0.00109314957419841,1,0.0158489319246111,0.00301997055447144,100,0.0527562403044492,0.169641563070027
3os,ALFAM,168,3,high DM,0,cat,10,7.5,1.2,none,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,3os,2352,FALSE,1,0,1,1,0.243636356462639,12.2632133984147,9.24587666855103e-05,9.24587666855103e-05,0.227061900839737,,,,,,,,,,,,,,,
3os,ps01,168,3,high DM,0,cat,10,7.5,1.2,none,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,3os,2352,FALSE,1,0,1,1,,,0.0350127893776318,,0.229173266608131,1,6.39119743243021e-10,36.9996832021706,11.0003167971903,0.0350127893776318,0.430843432597209,0.0329706265317357,0.111077705480687,0.000945852247202923,1,0,0.0349962335236415,,,
3os,ps02,168,3,high DM,0,cat,10,7.5,1.2,none,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,3os,2352,FALSE,1,0,1,1,,,0.0204051719621887,,0.286738530350524,1,0.0051866449405614,34.2313638982343,13.7634494568252,0.0204051719621887,0.32070897121817,0.0317144578471675,0.0158786853066665,0.000591000363671547,1,0,0.0203952401451652,,,
3os,ps03,168,3,high DM,0,cat,10,7.5,1.2,none,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,3os,2352,FALSE,1,0,1,1,,,0.00426053967101403,,0.197979744815908,1,1.12177848865443e-05,2.34301707501155,9.50302775116359,0.00426053967101403,0.337089977412995,0.0281299066603443,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.00422303827030898,100,0.163709905585358,0.317548438482559
3ts,ALFAM,168,3,high DM,0,cat,10,7.5,1.2,none,40,48,0,none,,13,2.7,0,ts,1,0,40,10,1.6431676725155,1,0,0,0,0,0,0,3ts,2184,FALSE,1,0,1,1,0.592580735137624,12.2632133984147,0.000224881395896381,0.000224881395896381,0.552267773475718,,,,,,,,,,,,,,,
3ts,ps01,168,3,high DM,0,cat,10,7.5,1.2,none,40,48,0,none,,13,2.7,0,ts,1,0,40,10,1.6431676725155,1,0,0,0,0,0,0,3ts,2184,FALSE,1,0,1,1,,,0.0411297741719778,,0.317761537964159,1,1.05261100670385e-09,32.7474461766678,15.2525538222796,0.0411297741719778,0.709586183360083,0.0329706265317357,0.111077705480687,0.00125518083641533,1,0,0.0411039669172009,,,
3ts,ps02,168,3,high DM,0,cat,10,7.5,1.2,none,40,48,0,none,,13,2.7,0,ts,1,0,40,10,1.6431676725155,1,0,0,0,0,0,0,3ts,2184,FALSE,1,0,1,1,,,0.0228240747328172,,0.319161820987111,1,0.331418508366704,32.348814084252,15.3197674073813,0.0228240747328172,0.633448433264488,0.0110201102597512,0.0158786853066665,0.000591000363671547,1,0,0.0227704293924595,,,
3ts,ps03,168,3,high DM,0,cat,10,7.5,1.2,none,40,48,0,none,,13,2.7,0,ts,1,0,40,10,1.6431676725155,1,0,0,0,0,0,0,3ts,2184,FALSE,1,0,1,1,,,0.00420587059682731,,0.323563696814564,1,8.21307942378239e-05,2.31209556866384,15.5310574470991,0.00420587059682731,0.894552017013151,0.0220891958881266,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.00416880836697937,100,0.201590568748135,0.448738038431309
4bc,ALFAM,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,bc,1,0,5,6,1.6431676725155,0,1,0,0,0,0,0,4bc,2688,FALSE,1,0,1,1,0.681308116431463,3.48145440183815,8.11353238722168e-05,8.11353238722168e-05,0.667476048414358,,,,,,,,,,,,,,,
4bc,ps01,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,bc,1,0,5,6,1.6431676725155,0,1,0,0,0,0,0,4bc,2688,FALSE,1,0,1,1,,,0.0042053834768061,,0.441946975736435,1,5.74945651999337e-29,3.34831814558139,2.65168185441861,0.0042053834768061,0.434109104530426,0.281679213867093,0.111077705480687,0.00125518083641533,1,0,0.00420274477055547,,,
4bc,ps02,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,bc,1,0,5,6,1.6431676725155,0,1,0,0,0,0,0,4bc,2688,FALSE,1,0,1,1,,,0.00600834806756501,,0.535475274702146,1,9.63267382277604e-54,2.78714835178712,3.21285164821288,0.00600834806756501,0.340418818406052,0.715005928071348,0.0158786853066665,0.00215341288111717,1,0,0.00600188116232289,,,
4bc,ps03,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,bc,1,0,5,6,1.6431676725155,0,1,0,0,0,0,0,4bc,2688,FALSE,1,0,1,1,,,0.000309289909328658,,0.5145452569802,1,7.61287962343967e-17,0.170102264466153,3.0872715418812,0.000309289909328658,0.613594438864687,0.172389655071473,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.000306568272039623,100,0.384842803054019,0.577142989259138
4bsth,ALFAM,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,bsth,1,0,5,6,1.6431676725155,0,0,0,0,0,0,0,4bsth,2856,FALSE,1,1,1,1,0.393114783170748,3.48145440183815,4.68150818730417e-05,4.68150818730417e-05,0.385133679925085,,,,,,,,,,,,,,,
4bsth,ps01,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,bsth,1,0,5,6,1.6431676725155,0,0,0,0,0,0,0,4bsth,2856,FALSE,1,1,1,1,,,0.00512477089502816,,0.319944563346016,1,2.98611534858364e-13,4.08033261992361,1.91966738007609,0.00512477089502816,0.434109104530426,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.00512155531074825,,,
4bsth,ps02,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,bsth,1,0,5,6,1.6431676725155,0,0,0,0,0,0,0,4bsth,2856,FALSE,1,1,1,1,,,0.00225166387332143,,0.365201038811707,1,5.74621805694153e-10,3.80879376655514,2.19120623287024,0.00225166387332143,0.340418818406052,0.115023040225409,0.0158786853066665,0.000591000363671547,1,0,0.00225099856727875,,,
4bsth,ps03,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,bsth,1,0,5,6,1.6431676725155,0,0,0,0,0,0,0,4bsth,2856,FALSE,1,1,1,1,,,0.000494452157563829,,0.294910860002151,1,1.46482148328639e-06,0.271910772672793,1.7694651600129,0.000494452157563829,0.613594438864687,0.0314353223134852,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.000490099580454764,100,0.215716973144085,0.353220031812211
4cs,ALFAM,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,4cs,3360,FALSE,1,0,1,1,0.369950307240117,3.48145440183815,4.40564808647514e-05,4.40564808647514e-05,0.362439494306467,,,,,,,,,,,,,,,
4cs,ps01,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,4cs,3360,FALSE,1,0,1,1,,,0.00512477089502816,,0.319944563346016,1,2.98611534858364e-13,4.08033261992361,1.91966738007609,0.00512477089502816,0.434109104530426,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.00512155531074825,,,
4cs,ps02,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,4cs,3360,FALSE,1,0,1,1,,,0.000747993216070775,,0.0214000887113578,1,4.45572834200977e-13,5.87159946773141,0.128400532268147,0.000747993216070775,0.00026396731942551,0.115023040225409,0.0158786853066665,0.000127383616695658,1,0,0.000747945576039178,,,
4cs,ps03,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,4cs,3360,FALSE,1,0,1,1,,,0.000383248636796285,,0.0642338146600059,1,2.4564007101605e-08,0.3476289965779,0.385402887960036,0.000383248636796285,0.0102895392549555,0.0314353223134852,0.0562856036059318,0.00109314957419841,1,0.0158489319246111,0.000380011261765633,100,0.0466319665942229,0.0956629586095432
4os,ALFAM,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,4os,3192,FALSE,1,0,1,1,0.185997115785264,3.48145440183815,2.21499434170658e-05,2.21499434170658e-05,0.182220961216605,,,,,,,,,,,,,,,
4os,ps01,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,4os,3192,FALSE,1,0,1,1,,,0.00449912914275075,,0.207592634797859,1,1.32090157480171e-13,4.75444419121271,1.24555580878715,0.00449912914275075,0.192027210228827,0.0662849907480699,0.111077705480687,0.000945852247202923,1,0,0.00449700172246818,,,
4os,ps02,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,4os,3192,FALSE,1,0,1,1,,,0.00296604732173389,,0.163798900748164,1,1.4707329465175e-10,5.01720659536394,0.982793404488983,0.00296604732173389,0.0871295114252626,0.115023040225409,0.0158786853066665,0.000591000363671547,1,0,0.00296517093939219,,,
4os,ps03,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,4os,3192,FALSE,1,0,1,1,,,0.000552669813904783,,0.124896675229507,1,2.07481006502531e-07,0.303951814476488,0.749380051377044,0.000552669813904783,0.0869110626875687,0.0314353223134852,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.000547806299265278,100,0.117160842987187,0.191537031619507
4ts,ALFAM,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,ts,1,0,5,6,1.6431676725155,1,0,0,0,0,0,0,4ts,3024,FALSE,1,0,1,1,0.452388589313072,3.48145440183815,5.38738550515117e-05,5.38738550515117e-05,0.443204096149661,,,,,,,,,,,,,,,
4ts,ps01,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,ts,1,0,5,6,1.6431676725155,1,0,0,0,0,0,0,4ts,3024,FALSE,1,0,1,1,,,0.00512477089502816,,0.319944563346016,1,2.98611534858364e-13,4.08033261992361,1.91966738007609,0.00512477089502816,0.434109104530426,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.00512155531074825,,,
4ts,ps02,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,ts,1,0,5,6,1.6431676725155,1,0,0,0,0,0,0,4ts,3024,FALSE,1,0,1,1,,,0.00243966924045402,,0.314161929999503,1,0.000171989201178736,4.1148564308018,1.88497157999702,0.00243966924045402,0.340418818406052,0.0399680988337946,0.0158786853066665,0.000591000363671547,1,0,0.00243875572845113,,,
4ts,ps03,168,4,low application,0,cat,6,7.5,1.2,none,5,6,0,none,,13,2.7,0,ts,1,0,5,6,1.6431676725155,1,0,0,0,0,0,0,4ts,3024,FALSE,1,0,1,1,,,0.000524061841453261,,0.265161975836728,1,4.55316179214901e-06,0.288157583158523,1.59097185502037,0.000524061841453261,0.613594438864687,0.0246847954660249,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.000519446881396366,100,0.206076347492481,0.329257438273484
5bc,ALFAM,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,bc,1,0,100,6,1.6431676725155,0,1,0,0,0,0,0,5bc,3528,FALSE,1,0,1,1,0.465565417189146,18.4348364887991,0.000248257061715107,0.000248257061715107,0.419529909542821,,,,,,,,,,,,,,,
5bc,ps01,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,bc,1,0,100,6,1.6431676725155,0,1,0,0,0,0,0,5bc,3528,FALSE,1,0,1,1,,,0.106685479394557,,0.292143573237741,1,4.65857003760399e-28,84.9427712114711,35.0572287885289,0.106685479394557,0.175871202815781,0.281679213867093,0.111077705480687,0.00125518083641533,1,0,0.10661853861665,,,
5bc,ps02,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,bc,1,0,100,6,1.6431676725155,0,1,0,0,0,0,0,5bc,3528,FALSE,1,0,1,1,,,0.153408916941927,,0.406973146367917,1,8.59060374144709e-53,71.16322243585,48.83677756415,0.153408916941927,0.151796024077105,0.715005928071348,0.0158786853066665,0.00215341288111717,1,0,0.153243799855166,,,
5bc,ps03,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,bc,1,0,100,6,1.6431676725155,0,1,0,0,0,0,0,5bc,3528,FALSE,1,0,1,1,,,0.0061857981865785,,0.514545256980199,1,1.52257592468794e-15,3.40204528932306,61.7454308376239,0.0061857981865785,0.613594438864687,0.172389655071473,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.00613136544079246,100,0.384842803054019,0.577142989259138
5bsth,ALFAM,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,bsth,1,0,100,6,1.6431676725155,0,0,0,0,0,0,0,5bsth,3696,FALSE,1,1,1,1,0.268631245711163,18.4348364887991,0.000143244324605857,0.000143244324605857,0.242068757799923,,,,,,,,,,,,,,,
5bsth,ps01,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,bsth,1,0,100,6,1.6431676725155,0,0,0,0,0,0,0,5bsth,3696,FALSE,1,1,1,1,,,0.114134932511703,,0.242716572537675,1,2.41953781950805e-12,90.8740112954766,29.125988704521,0.114134932511703,0.175871202815781,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.114063317506432,,,
5bsth,ps02,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,bsth,1,0,100,6,1.6431676725155,0,0,0,0,0,0,0,5bsth,3696,FALSE,1,1,1,1,,,0.055673205686702,,0.215218260153581,1,5.12458775697512e-09,94.1738087764457,25.8261912184297,0.055673205686702,0.151796024077105,0.115023040225409,0.0158786853066665,0.000591000363671547,1,0,0.0556567558246598,,,
5bsth,ps03,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,bsth,1,0,100,6,1.6431676725155,0,0,0,0,0,0,0,5bsth,3696,FALSE,1,1,1,1,,,0.0098890431512757,,0.294910860002151,1,2.92964296657279e-05,5.43821545345586,35.3893032002581,0.0098890431512757,0.613594438864687,0.0314353223134852,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.00980199160909529,100,0.215716973144085,0.353220031812211
5cs,ALFAM,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,5cs,4200,FALSE,1,0,1,1,0.252802021545892,18.4348364887991,0.000134803584517784,0.000134803584517784,0.227804740892733,,,,,,,,,,,,,,,
5cs,ps01,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,5cs,4200,FALSE,1,0,1,1,,,0.114134932511703,,0.242716572537675,1,2.41953781950805e-12,90.8740112954766,29.125988704521,0.114134932511703,0.175871202815781,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.114063317506432,,,
5cs,ps02,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,5cs,4200,FALSE,1,0,1,1,,,0.0149598643214262,,0.0214000887113593,1,8.91145668401954e-12,117.431989354628,2.56801064536312,0.0149598643214262,0.00026396731942551,0.115023040225409,0.0158786853066665,0.000127383616695658,1,0,0.0149589115207835,,,
5cs,ps03,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,5cs,4200,FALSE,1,0,1,1,,,0.0076649727359257,,0.0642338146600059,1,4.91280142032099e-07,6.952579931558,7.70805775920071,0.0076649727359257,0.0102895392549555,0.0314353223134852,0.0562856036059318,0.00109314957419841,1,0.0158489319246111,0.00760022523531266,100,0.0466319665942229,0.0956629586095432
5os,ALFAM,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,5os,4032,FALSE,1,0,1,1,0.127099358892278,18.4348364887991,6.77741778480207e-05,6.77741778480207e-05,0.114531665304867,,,,,,,,,,,,,,,
5os,ps01,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,5os,4032,FALSE,1,0,1,1,,,0.0946472137473648,,0.166514819982108,1,8.53165239152101e-13,100.018221602146,19.981778397853,0.0946472137473648,0.0620148177063012,0.0662849907480699,0.111077705480687,0.000945852247202923,1,0,0.0946024596636865,,,
5os,ps02,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,5os,4032,FALSE,1,0,1,1,,,0.0593209464346813,,0.163798900748163,1,2.941465893035e-09,100.344131907279,19.6558680897796,0.0593209464346813,0.0871295114252626,0.115023040225409,0.0158786853066665,0.000591000363671547,1,0,0.0593034187878439,,,
5os,ps03,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,5os,4032,FALSE,1,0,1,1,,,0.0110533962780952,,0.124896675229507,1,4.14962013005063e-06,6.07903628952977,14.9876010275409,0.0110533962780952,0.0869110626875687,0.0314353223134852,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.0109561259853056,100,0.117160842987187,0.191537031619507
5ts,ALFAM,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,ts,1,0,100,6,1.6431676725155,1,0,0,0,0,0,0,5ts,3864,FALSE,1,0,1,1,0.309135437015356,18.4348364887991,0.000164842688979761,0.000164842688979761,0.278567859938022,,,,,,,,,,,,,,,
5ts,ps01,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,ts,1,0,100,6,1.6431676725155,1,0,0,0,0,0,0,5ts,3864,FALSE,1,0,1,1,,,0.114134932511703,,0.242716572537675,1,2.41953781950805e-12,90.8740112954766,29.125988704521,0.114134932511703,0.175871202815781,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.114063317506432,,,
5ts,ps02,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,ts,1,0,100,6,1.6431676725155,1,0,0,0,0,0,0,5ts,3864,FALSE,1,0,1,1,,,0.0573498737022646,,0.19245943081974,1,0.00153383276784592,96.9033344688633,23.0951316983688,0.0573498737022646,0.151796024077105,0.0399680988337946,0.0158786853066665,0.000591000363671547,1,0,0.0573312102917436,,,
5ts,ps03,168,5,high application,0,cat,6,7.5,1.2,none,100,120,0,none,,13,2.7,0,ts,1,0,100,6,1.6431676725155,1,0,0,0,0,0,0,5ts,3864,FALSE,1,0,1,1,,,0.0104812368290652,,0.265161975836728,1,9.10632358429802e-05,5.76315166317045,31.8194371004073,0.0104812368290652,0.613594438864687,0.0246847954660249,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.0103889376279273,100,0.206076347492481,0.329257438273485
6bc,ALFAM,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,1,0,0,6bc,4368,FALSE,1,0,0,1,0.0524012882611972,6.43358168278923,1.11437533710998e-05,1.11437533710998e-05,0.050468587200659,,,,,,,,,,,,,,,
6bc,ps01,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,1,0,0,6bc,4368,FALSE,1,0,0,1,,,0.0396064374891623,,0.343029822873659,1,1.36674002199321e-28,31.5345685020644,16.4654314979356,0.0396064374891623,0.323772401304441,0.281679213867093,0.111077705480687,0.00125518083641533,1,0,0.0395815860684175,,,
6bc,ps02,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,1,0,0,6bc,4368,FALSE,1,0,0,1,,,0.0188627555099004,,0.305550554405816,1,1.61696068474258e-53,33.3335733885208,14.6664266114792,0.0188627555099004,0.258909644928267,0.715005928071348,0.0158786853066665,0.000565718541120894,1,0,0.0188574205077003,,,
6bc,ps03,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,1,0,0,6bc,4368,FALSE,1,0,0,1,,,0.00457734419151734,,0.370609893696969,1,8.52231762622152e-17,1.5558859347865,17.7892748974545,0.00457734419151734,0.613594438864687,0.172389655071473,0.0562856036059318,0.00291443940598306,1,0.0158489319246111,0.00453453527955659,100,0.217770956581758,0.394848355169128
6bsth,ALFAM,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,1,0,0,6bsth,4536,FALSE,1,1,0,1,0.0302355433259258,6.43358168278923,6.42994569495167e-06,6.42994569495167e-06,0.0291203748140242,,,,,,,,,,,,,,,
6bsth,ps01,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,1,0,0,6bsth,4536,FALSE,1,1,0,1,,,0.0450579131227968,,0.252603691677766,1,7.09848547076617e-13,35.8750227994665,12.1249772005328,0.0450579131227968,0.323772401304441,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.0450296411239003,,,
6bsth,ps02,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,1,0,0,6bsth,4536,FALSE,1,1,0,1,,,0.00641038450482512,,0.139901351128397,1,9.64572127633271e-10,41.2847351448724,6.71526485416305,0.00641038450482512,0.258909644928267,0.115023040225409,0.0158786853066665,0.000155260454913195,1,0,0.00640988687051166,,,
6bsth,ps03,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,1,0,0,6bsth,4536,FALSE,1,1,0,1,,,0.00584186793190256,,0.210659453473519,1,1.63980971245664e-06,1.98569217412703,10.1116537667289,0.00584186793190256,0.613594438864687,0.0314353223134852,0.0562856036059318,0.00291443940598306,1,0.0158489319246111,0.00578723106837484,100,0.15844795210409,0.234350187184338
6cs,ALFAM,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,1,0,0,6cs,5040,FALSE,1,0,0,1,0.0284538995272016,6.43358168278923,6.05105808079709e-06,6.05105808079709e-06,0.0274044428512788,,,,,,,,,,,,,,,
6cs,ps01,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,1,0,0,6cs,5040,FALSE,1,0,0,1,,,0.0450579131227968,,0.252603691677766,1,7.09848547076617e-13,35.8750227994665,12.1249772005328,0.0450579131227968,0.323772401304441,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.0450296411239003,,,
6cs,ps02,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,1,0,0,6cs,5040,FALSE,1,0,0,1,,,0.00159668677484603,,0.00600421581778191,1,9.83414576905621e-13,47.7117976407455,0.288202359253532,0.00159668677484603,0.00026396731942551,0.115023040225409,0.0158786853066665,3.34646803832551e-05,1,0,0.00159666005867121,,,
6cs,ps03,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,1,0,0,6cs,5040,FALSE,1,0,0,1,,,0.00444381401301452,,0.0945014824464617,1,2.74984343701015e-08,2.49176596600324,4.53607115743016,0.00444381401301452,0.0102895392549555,0.0314353223134852,0.0562856036059318,0.00176773641930772,1,0.0158489319246111,0.00440478631091757,100,0.0694399407417001,0.105333645815101
6os,ALFAM,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,1,0,0,6os,4872,FALSE,1,0,0,1,0.0143055516952664,6.43358168278923,3.04224467029789e-06,3.04224467029789e-06,0.013777924305741,,,,,,,,,,,,,,,
6os,ps01,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,1,0,0,6os,4872,FALSE,1,0,0,1,,,0.0375519835871003,,0.173271442420101,1,2.83206780736353e-13,39.6829707638348,8.31702923616487,0.0375519835871003,0.12917479347156,0.0662849907480699,0.111077705480687,0.000945852247202923,1,0,0.0375342270726798,,,
6os,ps02,168,6,shallow incorp,0,cat,6,7.5,1.2,none,40,48,0,shallow,3,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,1,0,0,6os,4872,FALSE,1,0,0,1,,,0.00696857900807402,,0.0650068710670439,1,3.2460242351496e-10,44.8796701884573,3.12032981121811,0.00696857900807402,0.0871295114252626,0.115023040225409,0.0158786853066665,0.000155260454913195,1,0,0.00696803804715078,,,
